id,Name,Type,Cuisine,Address,District,Rating,AveragePrice
D9 0182,Sukiya  Com Bo Ham & Mi Ramen  Vincom Le Van Viet,Restaurant,Japanese,"Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,3.95,"55,000"
D9 0188,Tra Sua AiCha The Kiosk  Tay Hoa,Cafe,Asian,"211 Tay Hoa, P. Phuoc Long A",9,4.15,"35,000"
D9 0197,Pizza 4U,Restaurant,Italian,"15 Duong So 4, P. Phuoc Binh",9,3.5,"110,000"
D9 0243,Jipangi  Kem Gay Han Quoc  Vincom Le Van Viet,Cafe,Korean,"Tang 4  Vincom Le Van Viet, 50 Le Van Viet, P. Hiep Phu",9,4.8,"40,000"
D9 0253,Banh Canh Ca Loc Co Ut  Bui Xuong Trach,Bistro,Chinese,"53/8 Bui Xuong Trach, P. Long Truong",9,4.95,"22,500"
D9 0255,Tiem An Vat  Tra Sua HomeMade  Le Van Viet,Bistro,Chinese,"81 Duong 379, P. Tang Nhon Phu A",9,4.8,"23,000"
D9 0260,Bun Thai Duy Manh,Bistro,Thailand,"269A Nguyen Van Tang, P. Long Thanh My",9,3.8,"27,500"
D9 0280,Sui Cao Hai Ky,Bistro,Chinese,"19 Duong So 4, P. Phuoc Binh",9,4.05,"26,000"
D9 0287,Chi Ba Pratunam  Vincom Le Van Viet,Restaurant,Thailand,"Vincom Le Van Viet, 50A Le Van Viet, P. Hiep Phu",9,4.1,"70,000"
D9 0295,Mi Cay Busan  Nguyen Duy Trinh,Bistro,Korean,"1305 Nguyen Duy Trinh, P. Long Truong",9,4.8,"35,000"
D9 0319,Com Ga Hong Kong  Tan Lap 2,Bistro,Chinese,"101 Tan Lap 2, KP. 3, P. Hiep Phu",9,3.15,"48,500"
D9 0327,Sushi Subi  Am Thuc Nhat Ban,Bistro,Japanese,"595B Le Van Viet, P. Tang Nhon Phu A",9,3.65,"25,000"
D9 0332,Hao Sua Phap  Duong So 449,Bistro,French,"47/8 Duong So 449, P. Tang Nhon Phu A",9,3.95,"13,000"
D9 0347,Takoyaki Chochin  Duong 61,Restaurant,Japanese,"8 Duong 61, P. Phuoc Long B",9,4.1,"22,500"
D9 0350,Mi Cay Samyang  Shop Online   Duong So 10,Restaurant,Korean,"72 Duong So 10, Khu Pho 3, P. Tang Nhon Phu B",9,4.1,"31,500"
D9 0373,Phuc Tea  Le Van Viet,Cafe,Taiwanese,"480 Le Van Viet, P. Tang Nhon Phu A",9,4.45,"30,000"
D9 0374,Com Chay Kho Quet Nha Bo,Bistro,Chinese,"250 Do Xuan Hop, P. Phuoc Long A",9,4.95,"32,500"
D9 0395,Cac Mon An An Do  Giao Hang Tan Noi,Bistro,Indian,"89/26 Duong Dinh Hoi, P. Phuoc Long B",9,3.5,"90,000"
D10 0001,Hanuri  Quan An Han Quoc  Su Van Hanh,Bistro,Korean,"736 Su Van Hanh, P. 12",10,3.5,"80,000"
D10 0006,Sakura Viet Nam  Sushi Nhat Ban,Bistro,Japanese,505 Su Van Hanh,10,3.6,"70,500"
D10 0010,Che Thai Y Phuong,Bistro,Thailand,"380 Nguyen Tri Phuong, P. 4",10,4.85,"25,500"
D10 0012,Hallyu  Korean Fast Food  Tran Minh Quyen,Bistro,Korean,"07 Tran Minh Quyen, P. 10",10,3.75,"138,000"
D10 0019,Com Nieu Thien Ly  Cuu Long,Bistro,Singapore,"87A Cuu Long, P. 15",10,3.45,"62,500"
D10 0020,Tra Sua Bobapop  Cao Thang,Cafe,Taiwanese,"115 Cao Thang, P. 11",10,3.35,"35,500"
D10 0022,Sushi Co Chu Nho  Ba Thang Hai,Bistro,Japanese,"543 Ba Thang Hai, P. 8",10,3.25,"50,000"
D10 0028,Uncle Tea  Tra Dai Loan  Hung Vuong,Cafe,Taiwanese,"162 Hung Vuong, P. 2",10,3.1,"44,500"
D10 0031,Tra Sua Comebuy  Su Van Hanh,Cafe,Taiwanese,"682 Su Van Hanh, P. 12",10,4.05,"46,500"
D10 0034,Tokyo Deli Express  Sushi  3 Thang 2,Restaurant,Japanese,386 - 388 Duong 3 Thang 2,10,3.8,"125,000"
D10 0035,Sushi Masa  3 Thang 2,Restaurant,Japanese,"400 Duong 3 Thang 2, P. 12",10,3.65,"115,000"
D10 0037,Mato House  Taiwan Healthy Tea  Su Van Hanh,Cafe,Taiwanese,"780/14D Su Van Hanh, P. 12",10,4,"44,000"
D10 0041,Com Ga Hai Nam  Nguyen Tri Phuong,Bistro,Chinese,"379 Nguyen Tri Phuong, P. 5",10,3.2,"80,000"
D10 0043,Papas' Chicken  Ga Ran Han Quoc  Nguyen Tri Phuong,Restaurant,Korean,"427 Nguyen Tri Phuong, P. 8",10,3.5,"150,000"
D10 0048,Haru Sushi  Nguyen Tri Phuong,Restaurant,Japanese,"371 Nguyen Tri Phuong, P. 5",10,4,"265,000"
D10 0051,Sentosa Food  Chao Ech Singapore  To Hien Thanh,Bistro,Singapore,"188 To Hien Thanh, P. 15",10,3.45,"52,500"
D10 0056,Lau Hong Kong Bone & Pot  Nguyen Tri Phuong,Restaurant,Chinese,"386 Nguyen Tri Phuong, P. 4",10,3.65,"240,000"
D10 0061,AKA House  Buffet Nuong & Lau Nhat Ban  Van Hanh Mall,Restaurant,Japanese,"09 Tang 6 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.15,"200,000"
D10 0064,Vajra  Nha Hang Chay,Restaurant,Chinese,"711 Le Hong Phong, P. 12",10,3.55,"87,500"
D10 0066,Bao Bei  Chinese Restaurant  Viettel Tower,Restaurant,Chinese,"Tang 2 Viettel Tower, 285 Cach Mang Thang 8, P. 12",10,4.05,"275,000"
D10 0068,Sushi Vien Ong Chu Nho  78 Nguyen Tieu La,Restaurant,Japanese,"78 Nguyen Tieu La, P. 5",10,4.85,"75,500"
D10 0071,Friends By Pontian  Mi Singapore  Nguyen Tri Phuong,Bistro,Singapore,"416 Nguyen Tri Phuong, P. 4",10,3.1,"44,000"
D10 0081,Hutong  Hotpot Paradise  Van Hanh Mall,Restaurant,Chinese,"Tang 5 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.8,"190,000"
D10 0086,King BBQ Buffet  Su Van Hanh,Restaurant,Korean,"716 Su Van Hanh (Noi Dai), P. 12",10,3.45,"315,000"
D10 0099,Ga Ran KFC  Ngo Gia Tu,Restaurant,USA,"1 - 3 Ngo Gia Tu, P. 2",10,3.4,"59,000"
D10 0101,Osaka Ohsho Van Hanh Mall  Quan Mi Ramen  Gyoza Nhat Ban,Restaurant,Japanese,"Tang 5 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,4.3,"100,000"
D10 0102,Le Castella Viet Nam  Banh Bong Lan Dai Loan  Nguyen Tri Phuong,Bakery,Taiwanese,"304 Nguyen Tri Phuong, P. 4",10,4.85,"89,500"
D10 0103,Misaki House  Mon Nhat,Restaurant,Japanese,"Kios 12J, 334 To Hien Thanh, P.14",10,3.25,"50,000"
D10 0105,Otoke Chicken  Ga Ran Han Quoc  Dao Duy Tu,Bistro,Korean,31 Dao Duy Tu,10,4,"107,500"
D10 0106,Tra Sua TeaWan  Su Van Hanh,Cafe,Thailand,"343/36 Su Van Hanh, P. 12",10,3.25,"45,000"
D10 0108,Teobokki  Ly Thai To,Restaurant,Korean,"448/1 Ly Thai To, P. 10",10,4.85,"17,500"
D10 0110,Dat Thanh  Hu Tieu Nam Vang  Cach Mang Thang 8,Bistro,Cambodia,607 Cach Mang Thang 8,10,3.45,"50,000"
D10 0114,An Duoc Phuc  Hotpot & BBQ  Nguyen Tri Phuong,Restaurant,Chinese,"533 Nguyen Tri Phuong, P. 8",10,3.55,"262,500"
D10 0123,Ryucha  Japanese Tea & Juice  Su Van Hanh,Cafe,Japanese,"770D Su Van Hanh, P. 12",10,3.85,"40,000"
D10 0125,Banh Sau Rieng Durio  Le Thi Rieng,Bakery,Singapore,"Kiot Cong Vien Le Thi Rieng, Cach Mang Thang 8",10,3.45,"32,000"
D10 0134,Sumo BBQ  Van Hanh Mall  Buffet Nuong & Lau,Restaurant,Japanese,"Tang 5 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,4.1,"329,000"
D10 0135,Mi Y Double B  To Hien Thanh,Bistro,Italian,"266/70 To Hien Thanh, P. 15",10,3.6,"46,000"
D10 0150,SaSin  Mi Cay 7 Cap Do Han Quoc  Su Van Hanh,Bistro,Korean,"776 Su Van Hanh, P. 12",10,4.85,"75,000"
D10 0153,SuSu Quan  Mon An Han Quoc,Bistro,Korean,"015 Lo M, Chung Cu Ngo Gia Tu, Su Van Hanh, P. 2",10,3.65,"40,000"
D10 0154,Sushi 79  Nguyen Tri Phuong,Bistro,Japanese,"489 Nguyen Tri Phuong, P. 8",10,3.6,"100,000"
D10 0158,Don Chicken  Nha Hang Ga Nuong Han Quoc  Su Van Hanh,Restaurant,Korean,742 Su Van Hanh,10,3.25,"220,000"
D10 0159,Taco Bistro,Bistro,Mexican,"163/14/5 To Hien Thanh, P. 13",10,4.1,"129,000"
D10 0160,Shabu Ya  Van Hanh Mall,Restaurant,Japanese,"19 Tang 6 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,4,"203,000"
D10 0163,Emoji Pizza  Pizza Lo Cui,Restaurant,Italian,"4/1 Hoang Du Khuong, P. 12",10,4.4,"150,000"
D10 0169,Crystal Jade Kitchen  Van Hanh Mall  Nha Hang Quang Dong,Restaurant,Chinese,"06 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.8,"125,000"
D10 0174,Grand Castella  Banh Bong Lan Dai Loan  Nguyen Tri Phuong,Bakery,Taiwanese,"376 Nguyen Tri Phuong, P. 4",10,3.4,"125,000"
D10 0177,Sawadee Milk Tea  Nguyen Chi Thanh,Cafe,Thailand,"388 Nguyen Chi Thanh, P. 5",10,3.95,"37,500"
D10 0178,Dookki Viet Nam  Lau & Buffet Tokpokki  Van Hanh Mall,Restaurant,Korean,"Tang 6, Van Hanh Mall, 11 Su Van Hanh, P. 12",10,4.85,"267,000"
D10 0187,Hebe Tea & Coffee  Su Van Hanh,Cafe,Taiwanese,345 Su Van Hanh,10,3.8,"34,000"
D10 0192,Burger King  Nguyen Tri Phuong,Restaurant,USA,"539 Nguyen Tri Phuong, P. 8",10,4.85,"80,000"
D10 0196,Thai Tomyum  Thai Food & Hot Pot,Bistro,Thailand,"824/25A Su Van Hanh, P. 13",10,3.75,"144,000"
D10 0210,Starbucks Coffee  Van Hanh Mall,Cafe,USA,"09A Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.75,"95,000"
D10 0225,Seoul Garden Van Hanh Mall,Restaurant,Korean,"Tang 5, 11 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.8,"345,000"
D10 0226,Uraetei BBQ  Pho Dinh  3 Thang 2,Restaurant,Japanese,"430 - 432 - 434 Duong 3 Thang 2, P. 12",10,3.75,"340,000"
D10 0227,Tra Sua Sharetea  Su Van Hanh,Cafe,Taiwanese,"353 Su Van Hanh, P. 12",10,3.1,"50,000"
D10 0232,Kem Swensen's  Van Hanh Mall,Cafe,USA,"02 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.35,"147,500"
D10 0240,Quan A. Hin  Mi Vit Tiem,Bistro,Chinese,"99 Thanh Thai, P. 14",10,3.7,"40,000"
D10 0244,Royaltea  Tra Sua Hong Kong  Rivera Park Saigon,Cafe,Taiwanese,"Rivera Park Saigon, 7/28 Thanh Thai, P. 14",10,3.7,"49,000"
D10 0248,Hotpot Story Van Hanh Mall,Restaurant,Asian,"Lo 6-12, Tang 6, Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.65,"175,000"
D10 0256,Khang Dimsum Bar  Nguyen Tri Phuong,Restaurant,Chinese,"200 Nguyen Tri Phuong, P. 4",10,4.85,"290,000"
D10 0263,Kohaku Sushi  Van Hanh Mall,Restaurant,Japanese,"Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.65,"392,000"
D10 0266,Royaltea Viet Nam  Tra Sua Hong Kong  Su Van Hanh,Cafe,Chinese,"800 Su Van Hanh, P. 12",10,3.6,"48,000"
D10 0268,Yi Jia Dessert  Che Hong Kong & Dai Loan,Cafe,Taiwanese,"363 Vinh Vien, P. 5",10,4,"34,000"
D10 0276,Winnie's Vietnam Milktea,Cafe,Taiwanese,"764 Su Van Hanh, P. 12",10,3.95,"45,000"
D10 0283,Wagashi  Banh Trung Thu Dieu Khac,Bakery,Japanese,"402 Ngo Gia Tu, P. 4",10,3.6,"280,000"
D10 0286,Mr. Cake  Thanh Thai,Bakery,Japanese,"150 Thanh Thai , P. 12",10,3.45,"94,000"
D10 0289,Dolpan Sam  Nuong Ban Da Han Quoc  Van Hanh Mall,Restaurant,Korean,"Tang 5 - 10 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.1,"275,000"
D10 0291,Thai Express  Mon Thai  Van Hanh Mall,Restaurant,Thailand,"12 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.6,"150,000"
D10 0295,KOI The  Nguyen Tri Phuong,Cafe,Singapore,266 Nguyen Tri Phuong,10,3.6,"50,000"
D10 0296,Long Monaco  Van Hanh Mall,Restaurant,Asian,"B1 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.25,"110,000"
D10 0319,A Tung  Banh Mi Bo Nuong Bo Cambodia  Le Hong Phong,Restaurant,Cambodia,"837 Le Hong Phong, P. 12",10,3.15,"10,000"
D10 0323,Delicioso  Tacos Fusion,Bistro,Mexican,"533/5 Nguyen Tri Phuong, P. 8",10,4.2,"40,000"
D10 0328,Ga Sot Cay & Khong Cay Pho Mai  Le Hong Phong,Bistro,Thailand,"438/44 Le Hong Phong, P.1",10,3.75,"25,000"
D10 0347,Chang Kang Kung  Hap Thuy Nhiet Hong Kong  Van Hanh Mall,Restaurant,Chinese,"Tang 6 Van Hanh Mall, 11 Su Van Hanh, P. 12",10,3.8,"300,000"
D10 0351,Ba Le  Banh Mi Tho Nhi Ky,Bistro,USA,"206 Vinh Vien, P. 4",10,3.1,"16,500"
D11 0004,Sui Cao Ngoc Y  Ha Ton Quyen,Bistro,Chinese,"187 Ha Ton Quyen, P. 4",11,3.35,"45,000"
D11 0008,Ga Ran Popeyes  Le Dai Hanh,Restaurant,USA,"397A Le Dai Hanh, P. 11",11,3.4,"100,000"
D11 0009,Quan Trang  Mi Quang & Banh Beo,Bistro,Asian,"68/6 Lu Gia, P. 15",11,3.2,"40,000"
D11 0010,Mi Keo Kungfu Khai Ky  Diem Tam Hongkong,Bistro,Chinese,116  118 Ha Ton Quyen,11,3.7,"37,500"
D11 0019,Sui Cao 193  Ha Ton Quyen,Bistro,Chinese,"193 Ha Ton Quyen, P. 4",11,3.6,"35,000"
D11 0024,Thieu Ky  Mi Tuoi Keo Soi Kieu Hoa,Bistro,Chinese,"66/5 Le Dai Hanh, P. 7",11,3.25,"47,500"
D11 0030,Hokkaido Tea  Au Co,Cafe,Taiwanese,"81 Au Co, P. 14",11,3.85,"33,000"
D11 0038,Mi Cay Omega  Lac Long Quan,Bistro,Korean,"586 Lac Long Quan, P. 5",11,3.05,"35,000"
D11 0040,Sui Cao 162  Ha Ton Quyen,Bistro,Chinese,"162 Ha Ton Quyen, P. 4",11,3.65,"75,000"
D11 0041,Don Chicken  Nha Hang Ga Nuong Han Quoc  Le Dai Hanh,Restaurant,Korean,"409A411A Le Dai Hanh, P. 11",11,3.8,"275,000"
D11 0046,Kim's Milktea  Tran Quy,Restaurant,Asian,"63B Tran Quy, P. 4",11,3.85,"16,500"
D11 0049,Tra Sua BoBaPop  Lanh Binh Thang,Cafe,Taiwanese,"376 Lanh Binh Thang, P. 11",11,3.1,"35,500"
D11 0051,Duong Thanh  Am Thuc Trung Hoa,Bistro,Chinese,"64  68 Phan Xich Long, P. 16",11,3.4,"173,000"
D11 0052,Mi Y Me Ri,Restaurant,Italian,"36A/11 Duong 762 Hong Bang, P. 1",11,3.8,"12,500"
D11 0055,Gogi House  Quan Nuong Han Quoc  Lanh Binh Thang,Restaurant,Korean,"323  325 Lanh Binh Thang, P. 8",11,4.15,"294,500"
D11 0056,Com Truyen Ky  Quan 11,Bistro,Chinese,39/20 Ly Thuong Kiet,11,3.25,"160,000"
D11 0061,SaSin  Mi Cay 7 Cap Do Han Quoc  Hoa Binh,Bistro,Korean,"52C Hoa Binh, P. 5",11,3.35,"59,000"
D11 0064,Sushi  Lotte Mart Le Dai Hanh,Bistro,Japanese,"Tang 2F Lotte Mart Le Dai Hanh, 968 Duong 3 Thang 2, P. 15",11,3.15,"52,000"
D11 0065,Banh Canh Vit Cai Lay  Minh Phung,Bistro,Asian,"347/5 Minh Phung, P. 2",11,3.7,"30,000"
D11 0066,Sun Pizza  Pizza Tuoi  Duong 3 Thang 2,Bistro,Italian,"1287/23 Duong 3 Thang 2, P. 16",11,3.45,"125,000"
D11 0072,Tra Sua Tien Huong  Lanh Binh Thang,Cafe,Chinese,335 Lanh Binh Thang,11,3.2,"32,500"
D11 0073,Tra Sua Longjing Cha  Healthy Drink,Cafe,Asian,"608 Minh Phung, P. 9",11,3.9,"35,500"
D11 0078,Chao Tieu Co Phuong,Bistro,Chinese,"108 Cong Chua Ngoc Han, P. 13",11,3.85,"25,000"
D11 0089,Pizza Gia Re  Binh Thoi,Bistro,Italian,3C Binh Thoi,11,3.4,"65,000"
D11 0106,Nippon Sweet  Banh Mochi  Shop Online,Restaurant,Japanese,"217/31 Lanh Binh Thang, P. 12",11,3.2,"52,500"
D11 0110,Tokyo Deli Express  Sushi  Parkson Flemington,Restaurant,Japanese,"Tang Tret Parkson Flemington, 184 Le Dai Hanh, P. 15",11,3.2,"200,000"
D11 0115,Nha Hang Luc Dinh Ky  Mon Hoa,Restaurant,Chinese,"T001, Toa Nha The EveRich, 968 Duong 3 Thang 2, P. 15",11,3.45,"259,000"
D11 0118,The Alley  Tra Sua Dai Loan  Le Dai Hanh,Cafe,Taiwanese,"243 Le Dai Hanh, P. 13",11,3.4,"55,000"
D11 0120,Com Ga Hong Kong  Lo Sieu,Restaurant,Chinese,"302 Lo Sieu, P. 13",11,3.05,"48,500"
D11 0121,TranTran's  Thiem Tay Banh,Restaurant,Chinese,"157 Ton That Hiep, P. 13",11,3.9,"31,000"
D11 0125,Dau Hu Thui 84,Restaurant,Chinese,"84 Duong So 9, P. 8",11,3.45,"20,000"
D11 0130,Banana Pancake  Banh Chuoi Thai,Restaurant,Thailand,"168/20 Tran Quy, P. 6",11,4.1,"23,000"
D11 0131,Hong Ky Mi Gia  Hong Bang,Restaurant,Chinese,"648 Hong Bang, P. 16",11,3.65,"37,500"
D11 0133,Pho Lam  Au Co,Restaurant,Chinese,243 Au Co,11,3.5,"55,500"
D11 0141,Otoke Chicken  Ga Ran Han Quoc  Lac Long Quan,Restaurant,Korean,"280 Lac Long Quan, P. 10",11,4.25,"164,500"
D11 0178,BaoCha Milk Tea & Coffee  3 Thang 2,Cafe,Asian,"1525/11 Duong 3 Thang 2, P. 16",11,3.9,"22,500"
D11 0179,Leisure Tea,Cafe,Chinese,"1362 Duong 3 Thang 2, P. 2",11,4.2,"40,000"
D11 0190,Miyu Dimsum,Restaurant,Asian,"409 Minh Phung, P. 10",11,3.95,"65,000"
D11 0202,HARU  Am Thuc Han Quoc,Restaurant,Korean,"146 Ha Ton Quyen, P. 4",11,3.9,"97,500"
D11 0207,Dimsum Dong Gia 16k,Restaurant,Chinese,"108B Xom Dat, P. 8",11,3.8,"15,000"
D11 0223,Chao Ech Singapore Nguyen Sang,Restaurant,Singapore,"181 Le Dai Hanh, P. 13",11,3.5,"35,000"
D11 0231,Lee Dim Sum  Ha Cao Dac Biet Nha Lam,Restaurant,Chinese,"4 Duong So 9, Cu Xa Binh Thoi, P. 8",11,3.65,"13,000"
D11 0241,Mengcha  Taiwan Fashion Tea,Cafe,Taiwanese,"45A Ong Ich Khiem, P. 10",11,4.05,"40,000"
D11 0248,Crawfish House  Crawfish Online,Restaurant,USA,153 Tue Tinh,11,3.9,"320,000"
D11 0258,Thieu Ky Mi Gia  Cho Thiec,Restaurant,Chinese,69B Pho Co Dieu,11,3.9,"35,000"
D11 0268,Kem Y Gelato Factory,Cafe,Italian,150 Ong Ich Khiem,11,4.05,"75,000"
D11 0270,Phoi Phoi  Mon An Hong Kong,Restaurant,Chinese,"89 Nguyen Chi Thanh, P. 16",11,3.65,"75,000"
D11 0274,Com Chao Trieu Chau,Restaurant,Chinese,"450 Hong Bang, P. 16",11,3.65,"22,500"
D11 0294,Banh Ca Taiyaki & Ga Non Hong Kong,Restaurant,Asian,"164 Nguyen Thi Nho, P. 15",11,3.7,"15,000"
D11 0306,Banh Trung Ga Non HK,Restaurant,Chinese,"94 Lanh Binh Thang, P. 13",11,3.8,"20,000"
D11 0319,Cau Ky Mi Gia,Restaurant,Chinese,"83 Au Co, P. 14",11,3.65,"37,500"
D11 0320,Dong Giang Quan  110 Tran Quy,Restaurant,Chinese,110 Tran Quy,11,3.95,"35,000"
D11 0325,Phoi Phoi  Diem Tam Sang,Restaurant,Chinese,"140/70 Han Hai Nguyen, P. 8",11,3.75,"25,000"
D11 0328,Gelato Stick  Kem Y,Cafe,Italian,"159 Au Co, P. 14",11,4.05,"30,500"
D11 0330,Bun Thai  Cho Phu Tho,Restaurant,Thailand,Tue Tinh,11,3.9,"32,500"
D11 0337,Nui Xao Ta La  Am Thuc Trung Hoa,Restaurant,Chinese,"136 Cong Chua Ngoc Han, P. 12",11,3.2,"39,500"
D11 0338,Tran Quang Ky  Vit Quay Sot Tieu Den  Au Co,Restaurant,Chinese,"55 Au Co, P. 14",11,3.65,"175,000"
D11 0357,Minh Ky Mi Gia  Ta Uyen,Restaurant,Chinese,"120 Ta Uyen, P. 4",11,3.95,"40,000"
D11 0371,Tra Sua Thai Couple TH  Lac Long Quan,Cafe,Thailand,"393 Lac Long Quan, P. 5",11,4.1,"17,500"
D11 0396,Takoyaki  Banh Bach Tuoc Tuoi Ngon,Restaurant,Japanese,"340 Minh Phung, P. 2",11,3.8,"22,500"
D11 0397,Bun Thai,Restaurant,Thailand,"265 Xom Dat, P. 9",11,3.65,"30,000"
D11 0409,Mien Thai Ganh  Ton That Thiep,Restaurant,Thailand,"189 Ton That Thiep, P. 12",11,4.1,"70,000"
D11 0413,Tra Sua Gong Cha  ??  Parkson Flemington,Cafe,Taiwanese,"Gian Hang A1  01A, Tang 1 Parkson Flemington, 184 Le Dai Hanh, P. 15",11,3.9,"50,000"
D11 0417,Am Thuc Tao Lai,Restaurant,Chinese,"141/1 Quan Su , P. 11",11,4.2,"1,545,000"
D11 0418,Kanlu Cha  Nuoc Ep & Cafe LQ,Cafe,Taiwanese,"38 Duong So 5, P. 8",11,4.15,"31,500"
D11 0422,Tra Sua Cueicha  Binh Thoi,Cafe,Taiwanese,"53 Duong 100 Binh Thoi, P. 14",11,4.25,"42,500"
D12 0005,Kimbap Tuoi  Restaurant,Restaurant,Korean,Phan Van Hon,12,3.7,"30,000"
D12 0007,Quan An Han Quoc  Truong Chinh,Bistro,Korean,"139 Truong Chinh, P. Tan Thoi Nhat",12,3.35,"56,000"
D12 0010,Zolo  Tea & Coffee,Cafe,Taiwanese,5/1L To Ky,12,4.3,"32,500"
D12 0012,Sado Chado  Tra Sua Nhat Ban  Nguyen Anh Thu,Cafe,Japanese,"77/6 Nguyen Anh Thu, Ap Van Hanh, P. Trung My Tay",12,3.7,"37,000"
D12 0019,Royaltea  Tra Sua Hong Kong  Phan Van Hon,Cafe,Chinese,"22/14 Phan Van Hon, P. Tan Thoi Nhat",12,3.15,"48,000"
D12 0021,SaSin  Mi Cay 7 Cap Do Han Quoc  Nguyen Van Qua,Bistro,Korean,"824 Nguyen Van Qua, P. Dong Hung Thuan",12,4.4,"40,000"
D12 0025,King BBQ  Vua Nuong Han Quoc  Nguyen Van Qua,Restaurant,Korean,"867A Nguyen Van Qua, P. Dong Hung Thuan",12,3.7,"264,000"
D12 0037,Sai Gon Givral Bakery  Nguyen Anh Thu,Bakery,French,"352A Nguyen Anh Thu, P. Trung My Tay",12,3.4,"180,000"
D12 0040,Chachago  Tra Sua Dai Loan  Quoc Lo 22,Cafe,Taiwanese,"9 Quoc Lo 22, P. Trung My Tay",12,4.1,"35,000"
D12 0042,Hana  Mi Cay 7 Cap Do Han Quoc  Phan Van Hon,Bistro,Korean,"256 Phan Van Hon, P. Tan Thoi Nhat",12,4.4,"29,500"
D12 0048,Sushi T&L,Bistro,Japanese,"133 Dong Bac, P. Tan Chanh Hiep",12,4.7,"50,000"
D12 0086,Ga Ran Popeyes  Nguyen Van Qua,Restaurant,USA,"785 Nguyen Van Qua, KP. 2, P. Dong Hung Thuan",12,4.4,"90,000"
D12 0089,Nha Hang Khun Thai  Am Thuc Thai Lan,Restaurant,Thailand,"1081A Nguyen Anh Thu, P. Tan Chanh Hiep",12,3.95,"125,000"
D12 0092,Chocolate Graphics  Truong Chinh,Bakery,Australian,"128 Truong Chinh, P. Tan Hung Thuan",12,4.35,"160,500"
D12 0095,ABC Bakery  Truong Chinh,Bakery,USA,"448 Truong Chinh, P. Dong Hung Thuan",12,4.4,"32,500"
D12 0097,Restaurant Nan  Khu Du Lich Ben Xua,Restaurant,Asian,"Khu Du Lich Ben Xua, 39A Ha Huy Giap, P. Thanh Loc",12,4.85,"300,000"
D12 0107,GAXEO Chicken  Beer & BBQ  Thanh Xuan 22,Restaurant,Korean,"25 Thanh Xuan 22, P. Thanh Xuan",12,3.15,"106,500"
D12 0110,Mi Quang Huong Que  Phan Van Hon,Bistro,Asian,"80 Phan Van Hon, P. Tan Thoi Nhat",12,3.3,"25,000"
D12 0147,Chao Ech Sigapore  Nguyen Anh Thu,Restaurant,Singapore,"39 Nguyen Anh Thu, Trung My Tay",12,3.2,"80,000"
D12 0160,Hakite  Tra Sua Nhat Ban,Cafe,Japanese,"134/56 Tan Thoi Hiep 02, P. Tan Thoi Hiep",12,3.65,"30,000"
D12 0178,Pizza Hut  Le Van Khuong,Restaurant,USA,"68 Le Van Khuong, P. Thoi An",12,3.85,"204,000"
D12 0183,Gimbab Sai Thanh  Restaurant,Restaurant,Korean,"B423 Quoc Lo 1A, P. Dong Hung Thuan",12,4,"160,000"
D12 0217,Banh Kem Lanh Nhat  Restaurant,Restaurant,Japanese,Trung My Tay,12,3.9,"137,500"
D12 0247,Kem Cuon Thai Lan  Chung Cu An Suong,Cafe,Thailand,Khu Chung Cu An Suong,12,3.6,"22,500"
D12 0274,Mi Keo Kung Fu & Com Ga Dong Xuyen,Bistro,Chinese,"660 Le Van Khuong, P. Thoi An",12,4.3,"50,000"
D12 0276,Quan 97  Mi Cay Naga & Tra Sua,Bistro,Korean,7 Nguyen Thi Sau,12,3.4,"32,500"
D12 0283,Phe Lieu Tea  Tra Sua & Giai Khat,Cafe,Chinese,82A Nguyen Thi Dang,12,4.2,"25,500"
D12 0308,Mi Cay Seoul  Nguyen Anh Thu,Bistro,Korean,"1093 Nguyen Anh Thu, P. Tan Chanh Hiep",12,4,"40,000"
D12 0358,Nha Hang Blue Ribbon,Restaurant,Korean,"Lo B1, Chung Cu Thai An 2, Nguyen Van Qua, P. Tan Hung Thuan",12,3.7,"200,000"
D12 0375,Banh Xeo Quang Nam,Bistro,Asian,"Dong Hung Thuan 21, To 8, KP. 1, P. Dong Hung Thuan",12,3.8,"15,000"
D12 0391,Tra Sua Long Tinh,Restaurant,Chinese,"58/15B Tan Thoi Nhat 6, P. Tan Thoi Nhat",12,5,"182,500"
BC 0024,Banh Xe Tut Tut,Restaurant,Malaysian,"C19/7 Ap 4B, X. Binh Hung",Binh Chanh,3.1,"16,000"
BC 0041,Hiktea - Duong So 10,Cafe,Taiwanese,"38 Duong So 10, Xa Binh Hung",Binh Chanh,3.95,"25,000"
